설치장소,설치목적,촬영범위,촬영시간,녹화물보관기간,관리책임자,카메라번호,검색용주소,latitude,longitude,좌표변환상태
경상남도 창원시 마산회원구 석전북19길 42_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 석전북19길 42,35.2302074548608,128.568166566151,성공
경상남도 창원시 마산회원구 석전북19길 42_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 석전북19길 42,35.2302074548608,128.568166566151,성공
경상남도 창원시 마산회원구 석전북2길 20,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 석전북2길 20,35.2327175887549,128.571562733291,성공
경상남도 창원시 마산회원구 석전동12길 46,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 석전동12길 46,35.233598877493,128.575591726774,성공
경상남도 창원시 마산회원구 석전동 235-1 (놀이터1),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 석전동 235-1,35.2330385998755,128.577444242974,성공
경상남도 창원시 마산회원구 석전동 235-1 (놀이터2),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 석전동 235-1,35.2330385998755,128.577444242974,성공
경상남도 창원시 마산회원구 석전동 255 (공원놀이터),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 석전동 255,,,확인 필요
"경상남도 창원시 마산회원구 석전동9길 67, (석전동-금호@ 뒤)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 석전동9길 67,35.2348145860703,128.576633933098,성공
"경상남도 창원시 마산회원구 석전동9길 67, (석전동-금호@ 뒤)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 석전동9길 67,35.2348145860703,128.576633933098,성공
경상남도 창원시 마산회원구 석전동16길 2_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 석전동16길 2,35.2357752972347,128.578797804912,성공
경상남도 창원시 마산회원구 석전동16길 2_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 석전동16길 2,35.2357752972347,128.578797804912,성공
경상남도 창원시 마산회원구 산호천서길 237_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 산호천서길 237,35.234806612422,128.580775223603,성공
경상남도 창원시 마산회원구 산호천서길 237_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 산호천서길 237,35.234806612422,128.580775223603,성공
경상남도 창원시 마산회원구 산호천서길 237_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 산호천서길 237,35.234806612422,128.580775223603,성공
"경상남도 창원시 마산회원구 회성북1길 16, 경상남도 창원시 마산회원구 _1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,"경상남도 창원시 마산회원구 회성북1길 16, 경상남도 창원시 마산회원구",35.2349963330753,128.559534026133,성공
"경상남도 창원시 마산회원구 회성북1길 16, 경상남도 창원시 마산회원구 _2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,"경상남도 창원시 마산회원구 회성북1길 16, 경상남도 창원시 마산회원구",35.2349963330753,128.559534026133,성공
"경상남도 창원시 마산회원구 회성남11길 27, (회성동-합포여중 앞)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 회성남11길 27,35.2321553583495,128.561743017295,성공
"경상남도 창원시 마산회원구 회성남11길 27, (회성동-합포여중 앞)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 회성남11길 27,35.2321553583495,128.561743017295,성공
경상남도 창원시 마산회원구 회성동8길 22_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 회성동8길 22,35.2340143055033,128.563853041563,성공
경상남도 창원시 마산회원구 회성동8길 22_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 회성동8길 22,35.2340143055033,128.563853041563,성공
경상남도 창원시 마산회원구 회성동8길 22_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 회성동8길 22,35.2340143055033,128.563853041563,성공
경상남도 창원시 마산회원구 회성남18길 32_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 회성남18길 32,35.2311522398247,128.563581939137,성공
경상남도 창원시 마산회원구 회성남18길 32_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 회성남18길 32,35.2311522398247,128.563581939137,성공
경상남도 창원시 마산회원구 회성남18길 32_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 회성남18길 32,35.2311522398247,128.563581939137,성공
경상남도 창원시 마산회원구 양덕1동 107-23 (양덕중앙시장)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕1동 107-23,,,확인 필요
경상남도 창원시 마산회원구 양덕1동 107-23 (양덕중앙시장)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕1동 107-23,,,확인 필요
"경상남도 창원시 마산회원구 양덕북9길 31, (양덕동-무학@ 앞 사거리)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕북9길 31,35.2348499340812,128.586761347192,성공
"경상남도 창원시 마산회원구 양덕북9길 31, (양덕동-무학@ 앞 사거리)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕북9길 31,35.2348499340812,128.586761347192,성공
"경상남도 창원시 마산회원구 봉덕1길 13, (양덕동-봉덕초교)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 봉덕1길 13,,,확인 필요
"경상남도 창원시 마산회원구 양덕동15길 11, (양덕동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동15길 11,35.2341341679177,128.588644061463,성공
"경상남도 창원시 마산회원구 양덕동12길 82, (양덕동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동12길 82,35.232741688117,128.587860212749,성공
경상남도 창원시 마산회원구 양덕동 94-13 (놀이터1),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동 94-13,35.2347998963238,128.584307231463,성공
경상남도 창원시 마산회원구 양덕동 94-13 (놀이터2),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동 94-13,35.2347998963238,128.584307231463,성공
"경상남도 창원시 마산회원구 양덕북3길 88, (양덕동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕북3길 88,35.2354332562566,128.582883660179,성공
"경상남도 창원시 마산회원구 양덕북3길 88, (양덕동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕북3길 88,35.2354332562566,128.582883660179,성공
"경상남도 창원시 마산회원구 양덕북21길 18, (양덕동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕북21길 18,35.2341188187715,128.582207519806,성공
"경상남도 창원시 마산회원구 양덕북21길 18, (양덕동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕북21길 18,35.2341188187715,128.582207519806,성공
"경상남도 창원시 마산회원구 양덕북21길 18, (양덕동)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 양덕북21길 18,35.2341188187715,128.582207519806,성공
"경상남도 창원시 마산회원구 양덕동10길 27, (양덕동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕동10길 27,35.2288393508186,128.587049579286,성공
"경상남도 창원시 마산회원구 양덕동10길 27, (양덕동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕동10길 27,35.2288393508186,128.587049579286,성공
"경상남도 창원시 마산회원구 양덕동10길 27, (양덕동)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 양덕동10길 27,35.2288393508186,128.587049579286,성공
경상남도 창원시 마산회원구 양덕동 3-4(백령하이츠빌라 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕동 3-4,35.2342419782436,128.591605222914,성공
경상남도 창원시 마산회원구 양덕동 3-4(백령하이츠빌라 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕동 3-4,35.2342419782436,128.591605222914,성공
경상남도 창원시 마산회원구 양덕동 3-4(백령하이츠빌라 앞)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 양덕동 3-4,35.2342419782436,128.591605222914,성공
경상남도 창원시 마산회원구 양덕남1길 26_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕남1길 26,35.2307997221319,128.582320559314,성공
경상남도 창원시 마산회원구 양덕남1길 26_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕남1길 26,35.2307997221319,128.582320559314,성공
경상남도 창원시 마산회원구 양덕남1길 26_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 양덕남1길 26,35.2307997221319,128.582320559314,성공
"경상남도 창원시 마산회원구 양덕시장길 13, (양덕동-양덕종합시장)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕시장길 13,,,확인 필요
"경상남도 창원시 마산회원구 양덕시장길 13, (양덕동-양덕종합시장)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕시장길 13,,,확인 필요
"경상남도 창원시 마산회원구 양덕남1길 45, (양덕동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕남1길 45,35.2299925539548,128.582012166789,성공
"경상남도 창원시 마산회원구 양덕동2길 6, (양덕동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동2길 6,,,확인 필요
경상남도 창원시 마산회원구 양덕서6길 21(한효연립 B동 앞)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 마산회원구 양덕서6길 21,35.232053738438,128.580255205982,성공
경상남도 창원시 마산회원구 양덕서6길 21(한효연립 B동 앞)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 마산회원구 양덕서6길 21,35.232053738438,128.580255205982,성공
경상남도 창원시 마산회원구 양덕서6길 21(한효연립 B동 앞)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 양덕서6길 21,35.232053738438,128.580255205982,성공
"경상남도 창원시 마산회원구 양덕시장길 13, (양덕동-양덕종합시장)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 마산회원구 양덕시장길 13,,,확인 필요
경상남도 창원시 마산회원구 양덕동 84-2(71호),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동 84-2,35.228808776203,128.58206101465,성공
경상남도 창원시 마산회원구 양덕동 84-7(72호),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동 84-7,35.2247837163665,128.58188632806,성공
경상남도 창원시 마산회원구 양덕동 412-7(삼각지),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕동 412-7,35.2205450589605,128.588126107813,성공
경상남도 창원시 마산회원구 양덕남8길 52,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 마산회원구 양덕남8길 52,35.2239481684736,128.587009125028,성공
