표찰번호,주소,경도,위도
무역로-01 L-02,의창구 팔용동 무역로,128.6409318,35.22991002
무역로-01 L-04,의창구 팔용동 무역로,128.6415836,35.23062644
무역로-01 L-04,의창구 팔용동 무역로,128.6415836,35.23062644
무역로-02 L-13,의창구 팔용동 무역로,128.6367171,35.22494997
무역로-02 L-13,의창구 팔용동 무역로,128.6367171,35.22494997
무역로-02 L-03,의창구 팔용동 무역로,128.6399503,35.22851362
무역로-02 L-03,의창구 팔용동 무역로,128.6399503,35.22851362
무역로-02 L-05,의창구 팔용동 무역로,128.6393029,35.22780396
무역로-02 L-05,의창구 팔용동 무역로,128.6393029,35.22780396
무역로-02 L-01,의창구 팔용동 무역로,128.6406237,35.22926239
무역로-02 L-01,의창구 팔용동 무역로,128.6406237,35.22926239
무역로-02 L-11,의창구 팔용동 무역로,128.6373551,35.22565655
무역로-02 L-11,의창구 팔용동 무역로,128.6373551,35.22565655
무역로-02 L-08,의창구 팔용동 무역로,128.638359,35.22675928
무역로-02 L-08,의창구 팔용동 무역로,128.638359,35.22675928
무역로-02 L-09,의창구 팔용동 무역로,128.6380042,35.22636704
무역로-02 L-09,의창구 팔용동 무역로,128.6380042,35.22636704
무역로-02 L-10,의창구 팔용동 무역로,128.6376794,35.22600291
무역로-02 L-10,의창구 팔용동 무역로,128.6376794,35.22600291
무역로-02 L-12,의창구 팔용동 무역로,128.6370275,35.22528593
무역로-02 L-12,의창구 팔용동 무역로,128.6370275,35.22528593
무역로-02 L-07,의창구 팔용동 무역로,128.6386829,35.22711529
무역로-02 L-07,의창구 팔용동 무역로,128.6386829,35.22711529
무역로-02 R-06,의창구 팔용동 무역로,128.6424129,35.23123712
무역로-02 R-06,의창구 팔용동 무역로,128.6424129,35.23123712
무역로-02 R-08,의창구 팔용동 무역로,128.6430658,35.23195841
무역로-02 R-08,의창구 팔용동 무역로,128.6430658,35.23195841
무역로-02 R-10,의창구 팔용동 무역로,128.6436626,35.23262022
무역로-02 R-10,의창구 팔용동 무역로,128.6436626,35.23262022
무역로-02 R-04,의창구 팔용동 무역로,128.641738,35.23048944
무역로-02 R-04,의창구 팔용동 무역로,128.641738,35.23048944
무역로-02 R-02,의창구 팔용동 무역로,128.6412552,35.22995884
무역로-02 R-02,의창구 팔용동 무역로,128.6412552,35.22995884
무역로-02 L-02,의창구 팔용동 무역로,128.6403164,35.22891563
무역로-02 L-02,의창구 팔용동 무역로,128.6403164,35.22891563
무역로-02 L-06,의창구 팔용동 무역로,128.638995,35.22746161
무역로-02 L-06,의창구 팔용동 무역로,128.638995,35.22746161
무역로-02 L-04,의창구 팔용동 무역로,128.6396232,35.22815761
무역로-02 L-04,의창구 팔용동 무역로,128.6396232,35.22815761
무역로-02 R-07,의창구 팔용동 무역로,128.6427349,35.23159356
무역로-02 R-07,의창구 팔용동 무역로,128.6427349,35.23159356
무역로-02 R-05,의창구 팔용동 무역로,128.6420885,35.23087698
무역로-02 R-05,의창구 팔용동 무역로,128.6420885,35.23087698
무역로-02 R-09,의창구 팔용동 무역로,128.6433987,35.23232651
무역로-02 R-09,의창구 팔용동 무역로,128.6433987,35.23232651
무역로-02 R-01,의창구 팔용동 무역로,128.6409624,35.22963637
무역로-02 R-01,의창구 팔용동 무역로,128.6409624,35.22963637
무역로-02 R-03,의창구 팔용동 무역로,128.6414215,35.23014239
무역로-02 R-03,의창구 팔용동 무역로,128.6414215,35.23014239
무역로-03 R-07,의창구 팔용동 무역로,128.6329878,35.22114352
무역로-03 R-07,의창구 팔용동 무역로,128.6329878,35.22114352
무역로-03 R-02,의창구 팔용동 무역로,128.6345754,35.22289576
무역로-03 R-02,의창구 팔용동 무역로,128.6345754,35.22289576
무역로-03 R-06,의창구 팔용동 무역로,128.6332641,35.22145018
무역로-03 R-06,의창구 팔용동 무역로,128.6332641,35.22145018
무역로-03 R-04,의창구 팔용동 무역로,128.6339374,35.2221924
무역로-03 R-04,의창구 팔용동 무역로,128.6339374,35.2221924
무역로-03 R-01,의창구 팔용동 무역로,128.6349367,35.22329254
무역로-03 R-01,의창구 팔용동 무역로,128.6349367,35.22329254
무역로-03 L1-04,의창구 팔용동 차상로,128.6361048,35.22458813
무역로-03 L1-04,의창구 팔용동 차상로,128.6361048,35.22458813
무역로-03 L1-02,의창구 팔용동 무역로,128.6355176,35.2239383
무역로-03 L1-02,의창구 팔용동 무역로,128.6355176,35.2239383
무역로-03 L1-10,의창구 팔용동 무역로,128.6381306,35.22681881
무역로-03 L1-10,의창구 팔용동 무역로,128.6381306,35.22681881
무역로-03 L1-08,의창구 팔용동 무역로,128.6375074,35.22613066
무역로-03 L1-08,의창구 팔용동 무역로,128.6375074,35.22613066
무역로-03 L1-06,의창구 팔용동 무역로,128.636862,35.22542234
무역로-03 L1-06,의창구 팔용동 무역로,128.636862,35.22542234
무역로-03 R-03,의창구 팔용동 무역로,128.6342636,35.22255122
무역로-03 R-03,의창구 팔용동 무역로,128.6342636,35.22255122
무역로-03 R-05,의창구 팔용동 무역로,128.633609,35.22183087
무역로-03 R-05,의창구 팔용동 무역로,128.633609,35.22183087
무역로-03 L2-04,의창구 팔용동 차상로,128.6355752,35.22623825
무역로-03 L2-05,의창구 팔용동 차상로,128.6355072,35.22655901
무역로-03 L2-06,의창구 팔용동 차상로,128.6354471,35.22686087
무역로-03 L2-02,의창구 팔용동 차상로,128.6357371,35.2254963
무역로-03 L2-03,의창구 팔용동 차상로,128.635652,35.22584775
무역로-03 L2-01,의창구 팔용동 차상로,128.6358474,35.22521325
무역로-03 L1-01,의창구 팔용동 무역로,128.6352163,35.22362723
무역로-03 L1-01,의창구 팔용동 무역로,128.6352163,35.22362723
무역로-03 L1-11,의창구 팔용동 무역로,128.6383987,35.22711065
무역로-03 L1-11,의창구 팔용동 무역로,128.6383987,35.22711065
무역로-03 L1-09,의창구 팔용동 무역로,128.6378232,35.22647808
무역로-03 L1-09,의창구 팔용동 무역로,128.6378232,35.22647808
무역로-03 L1-07,의창구 팔용동 무역로,128.6371925,35.22578649
무역로-03 L1-07,의창구 팔용동 무역로,128.6371925,35.22578649
무역로-03 L1-05,의창구 팔용동 무역로,128.6365527,35.22508188
무역로-03 L1-05,의창구 팔용동 무역로,128.6365527,35.22508188
무역로-03 L1-03,의창구 팔용동 무역로503번길,128.6357223,35.22415776
무역로-03 L1-03,의창구 팔용동 무역로503번길,128.6357223,35.22415776
무역로-04 R-02,의창구 팔용동 무역로,128.6356627,35.22378073
무역로-04 R-02,의창구 팔용동 무역로,128.6356627,35.22378073
무역로-04 L-01,의창구 팔용동 무역로,128.6350803,35.2231438
무역로-04 L-01,의창구 팔용동 무역로,128.6350803,35.2231438
무역로-04 L-05,의창구 팔용동 무역로,128.6337676,35.22169426
무역로-04 L-05,의창구 팔용동 무역로,128.6337676,35.22169426
무역로-04 L-07,의창구 팔용동 무역로,128.6331788,35.22104603
무역로-04 L-07,의창구 팔용동 무역로,128.6331788,35.22104603
무역로-04 L-03,의창구 팔용동 무역로,128.6344735,35.22247677
무역로-04 L-03,의창구 팔용동 무역로,128.6344735,35.22247677
무역로-04 R-03,의창구 팔용동 무역로,128.6360798,35.22424518
무역로-04 R-03,의창구 팔용동 무역로,128.6360798,35.22424518
무역로-04 R-01,의창구 팔용동 무역로,128.6353656,35.22346305
무역로-04 R-01,의창구 팔용동 무역로,128.6353656,35.22346305
무역로-04 L-04,의창구 팔용동 무역로,128.6340896,35.22204865
무역로-04 L-04,의창구 팔용동 무역로,128.6340896,35.22204865
무역로-04 L-06,의창구 팔용동 무역로,128.633463,35.22135623
무역로-04 L-06,의창구 팔용동 무역로,128.633463,35.22135623
무역로-04 L-08,의창구 팔용동 무역로,128.6329169,35.2207943
무역로-04 L-08,의창구 팔용동 무역로,128.6329169,35.2207943
무역로-04 L-02,의창구 팔용동 무역로,128.6347776,35.2228129
무역로-04 L-02,의창구 팔용동 무역로,128.6347776,35.2228129
무역로581-01 L-04,의창구 차용동 무역로581번길,128.6370035,35.23155434
무역로581-01 L-03,의창구 팔용동 무역로581번길,128.6372815,35.23140798
무역로581-01 L-01,의창구 팔용동 무역로581번길,128.6378841,35.23109053
무역로581-01 L-02,의창구 팔용동 무역로581번길,128.6375885,35.23124639
무역로581-01 L-06,의창구 팔용동 무역로581번길,128.6363408,35.23189513
무역로581-01 L-08,의창구 팔용동 무역로581번길,128.6355443,35.23232448
무역로581-01 L-05,의창구 팔용동 무역로581번길,128.6366405,35.23174298
무역로581-01 L-07,의창구 팔용동 무역로581번길,128.6359097,35.23209416
무역로581-01 R1-04,의창구 팔용동 무역로581번길,128.6392867,35.23031478
무역로581-01 R2-03,의창구 팔용동 무역로581번길,128.6401976,35.22985511
무역로581-01 R2-01,의창구 팔용동 무역로581번길,128.6396704,35.23012881
무역로581-01 R1-03,의창구 팔용동 무역로581번길,128.6389755,35.23048502
무역로581-01 R1-01,의창구 팔용동 무역로581번길,128.6383291,35.23081884
무역로581-01 R1-02,의창구 팔용동 무역로581번길,128.6386568,35.23065262
무역로581-01 R2-02,의창구 팔용동 무역로581번길,128.6399566,35.22997562
무역로581-01 R2-04,의창구 팔용동 무역로581번길,128.640331,35.2297742
반계로-01 L-02,의창구 팔용동 반계로,128.6123093,35.24929664
반계로-01 L-02,의창구 팔용동 반계로,128.6123093,35.24929664
반계로-01 R-06,의창구 팔용동 반계로,128.6106646,35.24736312
반계로-01 R-06,의창구 팔용동 반계로,128.6106646,35.24736312
반계로-01 R-08,의창구 팔용동 반계로,128.6102168,35.24682908
반계로-01 R-08,의창구 팔용동 반계로,128.6102168,35.24682908
반계로-01 R-02,의창구 팔용동 반계로,128.6115634,35.24842058
반계로-01 R-02,의창구 팔용동 반계로,128.6115634,35.24842058
반계로-01 L-04,의창구 팔용동 반계로,128.6126868,35.24974004
반계로-01 L-01,의창구 팔용동 반계로,128.611954,35.24887863
반계로-01 L-01,의창구 팔용동 반계로,128.611954,35.24887863
반계로-01 L-03,의창구 팔용동 반계로,128.6124493,35.24946501
반계로-01 R-05,의창구 팔용동 반계로,128.6108461,35.2475794
반계로-01 R-05,의창구 팔용동 반계로,128.6108461,35.2475794
반계로-01 R-04,의창구 팔용동 반계로,128.6110509,35.24782008
반계로-01 R-07,의창구 팔용동 반계로,128.6104507,35.24710717
반계로-01 L-05,의창구 팔용동 반계로,128.6128871,35.24997882
반계로-01 L-05,의창구 팔용동 반계로,128.6128871,35.24997882
반계로-01 R-01,의창구 팔용동 반계로,128.6117744,35.24867165
반계로-01 R-01,의창구 팔용동 반계로,128.6117744,35.24867165
반계로-01 R-03,의창구 팔용동 반계로,128.6113924,35.24821993
반계로-01 R-03,의창구 팔용동 반계로,128.6113924,35.24821993
반계로-01 L-06,의창구 팔용동 반계로,128.6120616,35.24903716
반계로-02 R-04,의창구 팔용동 반계로,128.6126794,35.24949314
반계로-02 L-01,의창구 팔용동 반계로,128.6120884,35.24880037
반계로-02 L-01,의창구 팔용동 반계로,128.6120884,35.24880037
반계로-02 L-07,의창구 팔용동 반계로,128.610579,35.24702421
반계로-02 R-06,의창구 팔용동 반계로,128.6130084,35.24988664
반계로-02 R-06,의창구 팔용동 반계로,128.6130084,35.24988664
반계로-02 L-03,의창구 팔용동 반계로,128.6117095,35.24835507
반계로-02 L-03,의창구 팔용동 반계로,128.6117095,35.24835507
반계로-02 R-02,의창구 팔용동 반계로,128.6124612,35.2492361
반계로-02 R-02,의창구 팔용동 반계로,128.6124612,35.2492361
반계로-02 R-01,의창구 팔용동 반계로,128.6122425,35.24898141
반계로-02 R-03,의창구 팔용동 반계로,128.6126377,35.24944254
반계로-02 R-03,의창구 팔용동 반계로,128.6126377,35.24944254
반계로-02 L-06,의창구 팔용동 반계로,128.6108056,35.24728723
반계로-02 L-06,의창구 팔용동 반계로,128.6108056,35.24728723
반계로-02 L-04,의창구 팔용동 반계로,128.6114919,35.24809659
반계로-02 L-04,의창구 팔용동 반계로,128.6114919,35.24809659
반계로-02 L-05,의창구 팔용동 반계로,128.6112297,35.24778911
반계로-02 L-08,의창구 팔용동 반계로,128.6103601,35.24676807
반계로-02 L-08,의창구 팔용동 반계로,128.6103601,35.24676807
반계로-02 L-02,의창구 팔용동 반계로,128.6119225,35.24860335
반계로-02 L-02,의창구 팔용동 반계로,128.6119225,35.24860335
반계로-02 R-05,의창구 팔용동 반계로,128.6128132,35.24961597
사화로-01 L3-06,의창구 팔용동 의창대로62번길,128.6076723,35.256698
사화로-01 L3-04,의창구 팔용동 의창대로62번길,128.6080297,35.25648284
사화로-01 L3-03,의창구 팔용동 의창대로62번길,128.6082585,35.25622886
사화로-01 L3-05,의창구 팔용동 의창대로62번길,128.6076297,35.25660782
사화로-01 L3-02,의창구 팔용동 의창대로62번길,128.6086467,35.25610519
사화로-01 L3-01,의창구 팔용동 의창대로62번길,128.6087204,35.25594851
사화로-01 L4-05,의창구 팔용동 의창대로54번길,128.6070572,35.25592175
사화로-01 L4-04,의창구 팔용동 의창대로54번길,128.607377,35.25581436
사화로-01 L4-03,의창구 팔용동 의창대로54번길,128.6075788,35.2556041
사화로-01 L4-02,의창구 팔용동 의창대로54번길,128.6079911,35.25544275
사화로-01 L4-01,의창구 팔용동 의창대로54번길,128.6080978,35.25528635
사화로-01 R1-06,의창구 팔용동 사화로18번길,128.6076674,35.25467232
사화로-01 R1-02,의창구 팔용동 사화로18번길,128.6094484,35.25663272
사화로-01 R1-03,의창구 팔용동 사화로18번길,128.6090652,35.25620785
사화로-01 R1-05,의창구 팔용동 사화로18번길,128.6080457,35.25508843
사화로-01 R1-04,의창구 팔용동 사화로18번길,128.60858,35.25567251
사화로-01 R1-07,의창구 팔용동 사화로18번길,128.6074189,35.25439732
사화로-01 L2-02,의창구 팔용동 사화로,128.6092154,35.25725515
사화로-01 L2-03,의창구 팔용동 사화로,128.6089554,35.25741637
사화로-01 L1-01,의창구 팔용동 사화로,128.6087258,35.25738697
사화로-01 R1-01,의창구 팔용동 사화로,128.6095509,35.25688606
사화로-01 L2-01,의창구 팔용동 사화로,128.6095844,35.257032
사화로-01 L2-04,의창구 팔용동 사화로1번길,128.608471,35.25774848
사화로-01 R2-02,의창구 팔용동 사화로17번길,128.6101717,35.25743283
사화로-01 R2-06,의창구 팔용동 사화로17번길,128.6117465,35.25916287
사화로-01 R2-01,의창구 팔용동 사화로17번길,128.6098055,35.2570292
사화로-01 R2-05,의창구 팔용동 사화로17번길,128.6113778,35.25876185
사화로-01 R2-03,의창구 팔용동 사화로17번길,128.6105276,35.25781956
사화로-01 R2-04,의창구 팔용동 사화로17번길,128.6107737,35.2581127
사화로-02 L-03,의창구 팔용동 사화로,128.609937,35.25666368
사화로-02 L-01,의창구 팔용동 사화로,128.6109239,35.25610118
사화로-02 R-02,의창구 팔용동 사화로,128.6118728,35.25555423
사화로-02 L-02,의창구 팔용동 사화로,128.6104992,35.25634497
사화로-02 R-01,의창구 팔용동 사화로,128.6113675,35.25584924
사화로-02 R-03,의창구 팔용동 사화로,128.6125079,35.25519618
사화로-03 L-01,의창구 팔용동 사화로,128.6117315,35.25580507
사화로-03 L-03,의창구 팔용동 사화로,128.6126036,35.25531743
사화로-03 L-02,의창구 팔용동 사화로,128.612172,35.25555591
사화로-03 R-02,의창구 팔용동 사화로,128.6107423,35.25637126
사화로-03 R-03,의창구 팔용동 사화로,128.6103078,35.25662062
사화로-03 R-01,의창구 팔용동 사화로,128.6112493,35.25608203
사화로-04 R-02,의창구 팔용동 사화로,128.6138294,35.25462657
사화로-04 R-02,의창구 팔용동 사화로,128.6138294,35.25462657
사화로-04 L1-01,의창구 팔용동 사화로,128.6144779,35.25423939
사화로-04 L1-01,의창구 팔용동 사화로,128.6144779,35.25423939
사화로-04 L1-03,의창구 팔용동 사화로,128.6153808,35.25372552
사화로-04 L1-03,의창구 팔용동 사화로,128.6153808,35.25372552
사화로-04 L2-01,의창구 팔용동 반계로,128.6161116,35.25376931
사화로-04 L2-03,의창구 팔용동 반계로,128.6167775,35.25455387
사화로-04 R-03,의창구 팔용동 사화로,128.6131415,35.25500721
사화로-04 R-03,의창구 팔용동 사화로,128.6131415,35.25500721
사화로-04 R-01,의창구 팔용동 사화로,128.6140341,35.25449224
사화로-04 R-01,의창구 팔용동 사화로,128.6140341,35.25449224
사화로-04 L1-02,의창구 팔용동 사화로,128.6148984,35.25400133
사화로-04 L1-02,의창구 팔용동 사화로,128.6148984,35.25400133
사화로-04 L1-04,의창구 팔용동 사화로,128.6158312,35.25350387
사화로-04 L1-04,의창구 팔용동 사화로,128.6158312,35.25350387
사화로-04 L2-02,의창구 팔용동 반계로,128.6164377,35.25415738
사화로-04 L2-04,의창구 팔용동 반계로,128.6170679,35.25489874
사화로-04 L2-05,의창구 팔용동 반계로,128.6172998,35.25519867
