경로당명,도로명주소,지오코딩용주소,위도,경도,검색결과주소,매칭점수
 동월 경로당 ,경상남도 창원시 의창구 동읍 주남로 128번길 68-2,경상남도 창원시 의창구 동읍 주남로 128,35.305838630039,128.6808297803,경상남도 창원시 의창구 대산면 제동리 주남로 128,98.22
 마룡 경로당 ,경상남도 창원시 의창구 동읍 석산길 51번길 8-18,경상남도 창원시 의창구 동읍 석산길 51,35.316734123932,128.660028318773,경상남도 창원시 의창구 동읍 석산리 석산길 51,100.0
 모암 경로당 ,경상남도 창원시 의창구 동읍 동읍로 213번길 7,경상남도 창원시 의창구 동읍 동읍로 213,35.293636810513,128.675478338284,경상남도 창원시 의창구 동읍 금산리 동읍로 213,100.0
 무성 경로당 ,경상남도 창원시 의창구 동읍 무성길47번길 1,경상남도 창원시 의창구 동읍 무성길47번길 1,35.289346089256,128.699388657091,경상남도 창원시 의창구 동읍 무성리 무성길47번길 1,100.0
 무성1구경로당 ,경상남도 창원시 의창구 동읍 무성길47번길 21,경상남도 창원시 의창구 동읍 무성길47번길 21,35.289631032054,128.697661565942,경상남도 창원시 의창구 동읍 무성리 무성길47번길 21,100.0
 무성1구남자경로당 ,경상남도 창원시 의창구 동읍 무성길 47번길 21,경상남도 창원시 의창구 동읍 무성길 47,35.289378778678,128.699698703689,경상남도 창원시 의창구 동읍 무성리 무성길 47,100.0
 무성부인 경로당 ,경상남도 창원시 의창구 동읍 무성길47번길 1,경상남도 창원시 의창구 동읍 무성길47번길 1,35.289346089256,128.699388657091,경상남도 창원시 의창구 동읍 무성리 무성길47번길 1,100.0
 무점 경로당 ,경상남도 창원시 의창구 동읍 무점길 88번길 21-12,경상남도 창원시 의창구 동읍 무점길 88,35.292631995223,128.693346190038,경상남도 창원시 의창구 동읍 무점리 무점길 88,100.0
 본포 경로당 ,경상남도 창원시 의창구 동읍 동읍로 1310번길 68,경상남도 창원시 의창구 동읍 동읍로 1310,35.362885707665,128.648728070224,경상남도 창원시 의창구 동읍 금산리 동읍로 1310,100.0
 봉강 경로당 ,경상남도 창원시 의창구 동읍 동읍로 1141번길 31,경상남도 창원시 의창구 동읍 동읍로 1141,35.351221572468,128.656722546357,경상남도 창원시 의창구 동읍 금산리 동읍로 1141,100.0
 봉곡 경로당 ,경상남도 창원시 의창구 동읍 동읍로 1057번길  51,경상남도 창원시 의창구 동읍 동읍로 1057,35.344257844355,128.659542567319,경상남도 창원시 의창구 동읍 금산리 동읍로 1057,100.0
 봉산경로당 ,경상남도 창원시 의창구 동읍 자여로 60번길 11,경상남도 창원시 의창구 동읍 자여로 60,35.277689530073,128.700098752599,경상남도 창원시 의창구 동읍 단계리 자여로 60,100.0
 산남 경로당 ,경상남도 창원시 의창구 동읍 봉강가술로 203,경상남도 창원시 의창구 동읍 봉강가술로 203,35.352284752462,128.677148282843,경상남도 창원시 의창구 동읍 산남리 봉강가술로 203,100.0
 삼운 경로당 ,경상남도 창원시 의창구 동읍 동읍로 1153,경상남도 창원시 의창구 동읍 동읍로 1153,35.352412492667,128.656564843215,경상남도 창원시 의창구 동읍 봉강리 동읍로 1153,100.0
 삼진아파트경로당 ,"경상남도 창원시 의창구 동읍 의창대로915번길 8, (삼진아파트)",경상남도 창원시 의창구 동읍 의창대로915번길 8,35.279971768744,128.691783337245,경상남도 창원시 의창구 동읍 용잠리 의창대로915번길 8,100.0
 석산 경로당 ,경상남도 창원시 의창구 동읍 석산길 16번길 9,경상남도 창원시 의창구 동읍 석산길 16,35.314193336364,128.658549936482,경상남도 창원시 의창구 동읍 석산리 석산길 16,100.0
 성진2차경로당 ,경상남도 창원시 의창구 동읍 용정길 46번길 35,경상남도 창원시 의창구 동읍 용정길 46,35.278543370395,128.704185348086,경상남도 창원시 의창구 동읍 송정리 용정길 46,100.0
 성진까치빌라경로당 ,경상남도 창원시 의창구 동읍 단계로 84,경상남도 창원시 의창구 동읍 단계로 84,35.276557316667,128.705517085598,경상남도 창원시 의창구 동읍 용정리 단계로 84,100.0
 성진정 경로당 ,경상남도 창원시 의창구 동읍 용정길 46번길 53,경상남도 창원시 의창구 동읍 용정길 46,35.278543370395,128.704185348086,경상남도 창원시 의창구 동읍 송정리 용정길 46,100.0
 송정1구경로당 ,경상남도 창원시 의창구 동읍 자여로 82,경상남도 창원시 의창구 동읍 자여로 82,35.275971966458,128.701572226687,경상남도 창원시 의창구 동읍 송정리 자여로 82,100.0
 송정주공APT경로당 ,경상남도 창원시 의창구 동읍 용정길 26(송정주공아파트),경상남도 창원시 의창구 동읍 용정길 26,35.278400790542,128.701203506766,경상남도 창원시 의창구 동읍 송정리 용정길 26,100.0
 신방 경로당 ,경상남도 창원시 의창구 동읍로 112번길 1-5,경상남도 창원시 의창구 동읍로 112,35.285993663262,128.680375315566,경상남도 창원시 의창구 동읍 신방리 동읍로 112,100.0
 신방 부인 경로당 ,경상남도 창원시 의창구 동읍로 112번길 1-5,경상남도 창원시 의창구 동읍로 112,35.285993663262,128.680375315566,경상남도 창원시 의창구 동읍 신방리 동읍로 112,100.0
 신안APT 경로당 ,경상남도 창원시 의창구 동읍 동읍로 7,경상남도 창원시 의창구 동읍 동읍로 7,35.277952149174,128.683444936147,경상남도 창원시 의창구 동읍 용잠리 동읍로 7,100.0
 양교경로당 ,경상남도 창원시 의창구 동읍 동읍로 968-2,경상남도 창원시 의창구 동읍 동읍로 968-2,35.342786170236,128.667781589864,경상남도 창원시 의창구 동읍 금산리 동읍로 968-2,100.0
 외단경로당 ,경상남도 창원시 의창구 동읍 자여로 115번길 84,경상남도 창원시 의창구 동읍 자여로 115,35.274070715688,128.704269248704,경상남도 창원시 의창구 동읍 단계리 자여로 115,100.0
 용강 경로당 ,경상남도 창원시 의창구 동읍 의창대로 421번길 43,경상남도 창원시 의창구 동읍 의창대로 421,35.268075981579,128.640187862178,경상남도 창원시 의창구 동읍 용강리 의창대로 421,100.0
 용산 경로당 ,경상남도 창원시 의창구 동읍 죽동길 53,경상남도 창원시 의창구 동읍 죽동길 53,35.330858805837,128.676141700091,경상남도 창원시 의창구 동읍 죽동리 죽동길 53,100.0
 용산부인경로당 ,경상남도 창원시 의창구 동읍 죽동길 53,경상남도 창원시 의창구 동읍 죽동길 53,35.330858805837,128.676141700091,경상남도 창원시 의창구 동읍 죽동리 죽동길 53,100.0
 용암 경로당 ,경상남도 창원시 의창구 동읍 의창대로 491번길 57-3,경상남도 창원시 의창구 동읍 의창대로 491,35.269687690853,128.646822201331,경상남도 창원시 의창구 동읍 용강리 의창대로 491,100.0
 용연 경로당 ,경상남도 창원시 의창구 동읍 노연로 224-12,경상남도 창원시 의창구 동읍 노연로 224-12,35.354444265996,128.670126846372,경상남도 창원시 의창구 동읍 노연리 노연로 224-12,100.0
 용잠1구 경로당 ,경상남도 창원시 의창구 동읍 용잠로 42-12,경상남도 창원시 의창구 동읍 용잠로 42-12,35.279440020807,128.688140143029,경상남도 창원시 의창구 동읍 용잠리 용잠로 42-12,100.0
 용잠2구 경로당 ,경상남도 창원시 의창구 동읍 의창대로 900번길 9-4,경상남도 창원시 의창구 동읍 의창대로 900,35.278677519075,128.688767612301,경상남도 창원시 의창구 동읍 용잠리 의창대로 900,100.0
 용잠3구 경로당 ,경상남도 창원시 의창구 동읍 동읍로 16-12,경상남도 창원시 의창구 동읍 동읍로 16-12,35.279052106328,128.685419628716,경상남도 창원시 의창구 동읍 용잠리 동읍로 16-12,100.0
 용잠6구경로당 ,경상남도 창원시 의창구 동읍 의창대로 915번길 17-2,경상남도 창원시 의창구 동읍 의창대로 915,35.279107879914,128.690665938983,경상남도 창원시 의창구 동읍 용강리 의창대로 915,100.0
 용잠본동경로당 ,경상남도 창원시 의창구 동읍 동읍로 83번길 33-3,경상남도 창원시 의창구 동읍 동읍로 83,35.283650829287,128.682225374938,경상남도 창원시 의창구 동읍 금산리 동읍로 83,100.0
 용잠본동부인경로당 ,경상남도 창원시 의창구 동읍 동읍로 83번길 33-3,경상남도 창원시 의창구 동읍 동읍로 83,35.283650829287,128.682225374938,경상남도 창원시 의창구 동읍 금산리 동읍로 83,100.0
 용전경로당 ,경상남도 창원시 의창구 동읍 용남길 85,경상남도 창원시 의창구 동읍 용남길 85,35.276769211179,128.656521927871,경상남도 창원시 의창구 동읍 용전리 용남길 85,100.0
 용정1구 경로당 ,경상남도 창원시 의창구 동읍 자여로 100,경상남도 창원시 의창구 동읍 자여로 100,35.274982943793,128.703197058618,경상남도 창원시 의창구 동읍 용정리 자여로 100,100.0
 용정2구 경로당 ,경상남도 창원시 의창구 동읍 용정길 46번길 49-1,경상남도 창원시 의창구 동읍 용정길 46,35.278543370395,128.704185348086,경상남도 창원시 의창구 동읍 송정리 용정길 46,100.0
 용정3구경로당 ,경상남도 창원시 의창구 동읍 용정길46번길 42-10,경상남도 창원시 의창구 동읍 용정길46번길 42-10,35.275313777512,128.704412350759,경상남도 창원시 의창구 동읍 용정리 용정길46번길 42-10,100.0
 원봉강 경로당 ,경상남도 창원시 의창구 동읍 동읍로 1187번길 12,경상남도 창원시 의창구 동읍 동읍로 1187,35.354985191418,128.655048804437,경상남도 창원시 의창구 동읍 금산리 동읍로 1187,100.0
 원창아파트 경로당 ,경상남도 창원시 의창구 동읍 의창대로858 (원창호수아파트),경상남도 창원시 의창구 동읍 의창대로858 (원창호수아파트),35.277129088192,128.685039928502,경상남도 창원시 의창구 동읍 용잠리 의창대로 858,97.31
 월잠 경로당 ,경상남도 창원시 의창구 동읍 주남로 61번길 1,경상남도 창원시 의창구 동읍 주남로 61,35.303372563163,128.674217628791,경상남도 창원시 의창구 대산면 제동리 주남로 61,98.22
 이운 경로당 ,경상남도 창원시 의창구 동읍 백월로 549,경상남도 창원시 의창구 동읍 백월로 549,35.304690294575,128.655673008717,경상남도 창원시 의창구 동읍 화양리 백월로 549,100.0
전촌 경로당,경상남도 창원시 의창구 동읍 동읍로 1223번길 36-17,경상남도 창원시 의창구 동읍 동읍로 1223,35.357865750998,128.655288645525,경상남도 창원시 의창구 동읍 금산리 동읍로 1223,100.0
죽동 경로당,경상남도 창원시 의창구 동읍 봉강가술로 237번길 8,경상남도 창원시 의창구 동읍 봉강가술로 237,35.352068289813,128.680437341649,경상남도 창원시 의창구 동읍 산남리 봉강가술로 237,100.0
칠성그린APT 경로당,경상남도 창원시 의창구 동읍 동읍로 196(칠성그린아파트),경상남도 창원시 의창구 동읍 동읍로 196,35.291944646878,128.675993424224,경상남도 창원시 의창구 동읍 신방리 동읍로 196,100.0
판신경로당,경상남도 창원시 의창구 동읍 주남로 184번길 5,경상남도 창원시 의창구 동읍 주남로 184,35.307607648064,128.686626447688,경상남도 창원시 의창구 대산면 제동리 주남로 184,98.22
합산 경로당,경상남도 창원시 의창구 동읍 죽동길 25번길 66,경상남도 창원시 의창구 동읍 죽동길 25,35.331819948695,128.673575126072,경상남도 창원시 의창구 동읍 죽동리 죽동길 25,100.0
화목 경로당,경상남도 창원시 의창구 동읍 화양길 72,경상남도 창원시 의창구 동읍 화양길 72,35.301195879141,128.649746248801,경상남도 창원시 의창구 동읍 화양리 화양길 72,100.0
가곡 경로당,경상남도 창원시 의창구 동읍 신촌본포로442번길 26,경상남도 창원시 의창구 동읍 신촌본포로442번길 26,35.359035202004,128.644388955387,경상남도 창원시 의창구 동읍 본포리 신촌본포로442번길 26,100.0
용잠1구여성경로당,경상남도 창원시 의창구 동읍 용잠로 42-11,경상남도 창원시 의창구 동읍 용잠로 42-11,35.279324937276,128.68818599204,경상남도 창원시 의창구 동읍 용잠리 용잠로 42-11,100.0
STX칸1차아파트경로당,"경상남도 창원시 의창구 북면 무동서로 76(북면, STX칸1차)",경상남도 창원시 의창구 북면 무동서로 76,35.322663441916,128.581886444512,경상남도 창원시 의창구 북면 무동리 무동서로 76,100.0
감계아내1차아파트경로당,"경상남도 창원시 의창구 북면 감계로 277(북면, 감계아내에코)",경상남도 창원시 의창구 북면 감계로 277,35.302593016672,128.591121876888,경상남도 창원시 의창구 북면 감계리 감계로 277,100.0
감계아내2차아파트경로당,경상남도 창원시 의창구 북면 감계로 342,경상남도 창원시 의창구 북면 감계로 342,35.301948071132,128.59787743939,경상남도 창원시 의창구 북면 감계리 감계로 342,100.0
감계푸르지오아파트경로당,경상남도 창원시 의창구 북면 감계로 221,경상남도 창원시 의창구 북면 감계로 221,35.301032599668,128.585989553754,경상남도 창원시 의창구 북면 감계리 감계로 221,100.0
감계휴먼빌경로당,"경상남도 창원시 의창구 북면 감계로 297(북면, 감계휴먼빌)",경상남도 창원시 의창구 북면 감계로 297,35.303173044372,128.594853919276,경상남도 창원시 의창구 북면 감계리 감계로 297,100.0
감계힐스테이트1차아파트경로당,"경상남도 창원시 의창구 북면 동전로 86(북면, 감계힐스테이트1차)",경상남도 창원시 의창구 북면 동전로 86,35.303553498957,128.596357884163,경상남도 창원시 의창구 북면 감계리 동전로 86,100.0
감계힐스테이트2차아파트경로당,경상남도 창원시 의창구 북면 감계로 341,경상남도 창원시 의창구 북면 감계로 341,35.303561671313,128.598832138162,경상남도 창원시 의창구 북면 감계리 감계로 341,100.0
감계힐스테이트3차아파트경로당,"경상남도 창원시 의창구 북면 감계로 259(북면, 감계힐스테이트3차)",경상남도 창원시 의창구 북면 감계로 259,35.302559237602,128.589610033012,경상남도 창원시 의창구 북면 감계리 감계로 259,100.0
감계힐스테이트4차아파트경로당,"경상남도 창원시 의창구 북면 감계로 233(북면, 감계힐스테이트4차)",경상남도 창원시 의창구 북면 감계로 233,35.30232307748,128.585125295718,경상남도 창원시 의창구 북면 감계리 감계로 233,100.0
고암경로당,경상남도 창원시 의창구 북면 고암길 26(북면),경상남도 창원시 의창구 북면 고암길 26,35.295234418146,128.629939979236,경상남도 창원시 의창구 북면 고암리 고암길 26,100.0
남백경로당,경상남도 창원시 의창구 북면 백월로277번길 10(북면),경상남도 창원시 의창구 북면 백월로277번길 10,35.318641888592,128.637287807016,경상남도 창원시 의창구 북면 월백리 백월로277번길 10,100.0
내감경로당,경상남도 창원시 의창구 북면 내감1길 20(북면),경상남도 창원시 의창구 북면 내감1길 20,35.301079454506,128.590802107281,경상남도 창원시 의창구 북면 감계리 내감1길 20,100.0
내감부인경로당,경상남도 창원시 의창구 북면 내감1길 20(북면),경상남도 창원시 의창구 북면 내감1길 20,35.301079454506,128.590802107281,경상남도 창원시 의창구 북면 감계리 내감1길 20,100.0
내산경로당,경상남도 창원시 의창구 북면 외산로157번길 5-4(북면),경상남도 창원시 의창구 북면 외산로157번길 5-4,35.376124310017,128.590253260261,경상남도 창원시 의창구 북면 외산리 외산로157번길 5-4,100.0
대천경로당,경상남도 창원시 의창구 북면 천주로 606(북면),경상남도 창원시 의창구 북면 천주로 606,35.309508673525,128.602549428401,경상남도 창원시 의창구 북면 화천리 천주로 606,100.0
대한경로당,경상남도 창원시 의창구 북면 구룡로 79-15(북면),경상남도 창원시 의창구 북면 구룡로 79-15,35.288558525633,128.61856372497,경상남도 창원시 의창구 북면 지개리 구룡로 79-15,100.0
대호아파트경로당,"경상남도 창원시 의창구 북면 천주로 1053(북면, 대호아파트)",경상남도 창원시 의창구 북면 천주로 1053,35.345306315154,128.605355102851,경상남도 창원시 의창구 북면 신촌리 천주로 1053,100.0
동전경로당,경상남도 창원시 의창구 북면 동전무동길 30(북면),경상남도 창원시 의창구 북면 동전무동길 30,35.316541635113,128.596764238829,경상남도 창원시 의창구 북면 동전리 동전무동길 30,100.0
마산경로당,경상남도 창원시 의창구 북면 마산길 48(북면),경상남도 창원시 의창구 북면 마산길 48,35.342288704283,128.62123604334,경상남도 창원시 의창구 북면 마산리 마산길 48,100.0
마산부인경로당,경상남도 창원시 의창구 북면 마산길 49(북면),경상남도 창원시 의창구 북면 마산길 49,35.3425244034,128.621497055805,경상남도 창원시 의창구 북면 마산리 마산길 49,100.0
명촌경로당,경상남도 창원시 의창구 북면 외산로 349(북면),경상남도 창원시 의창구 북면 외산로 349,35.385972249967,128.598150773252,경상남도 창원시 의창구 북면 외산리 외산로 349,100.0
명호경로당,경상남도 창원시 의창구 북면 천주로759번길 15-9(북면),경상남도 창원시 의창구 북면 천주로759번길 15-9,35.321109353249,128.600584123563,경상남도 창원시 의창구 북면 동전리 천주로759번길 15-9,100.0
무동경로당,경상남도 창원시 의창구 북면 동전무동안길 20-5(북면),경상남도 창원시 의창구 북면 동전무동안길 20-5,35.317592055219,128.578587830336,경상남도 창원시 의창구 북면 무동리 무동안길 20-5,99.05
무동코아루파크아파트경로당,경상남도 창원시 의창구 북면 무동로 213,경상남도 창원시 의창구 북면 무동로 213,35.315550852248,128.585815377806,경상남도 창원시 의창구 북면 무동리 무동로 213,100.0
무동휴먼빌1단지아파트경로당,"경상남도 창원시 의창구 북면 동곡로 33(북면, 무동휴먼빌1단지)",경상남도 창원시 의창구 북면 동곡로 33,35.31883509146,128.583415052194,경상남도 창원시 의창구 북면 무동리 동곡로 33,100.0
무동휴먼빌2단지아파트경로당,"경상남도 창원시 의창구 북면 동곡로 35(북면, 무동휴먼빌2단지)",경상남도 창원시 의창구 북면 동곡로 35,35.320470442679,128.582769645649,경상남도 창원시 의창구 북면 무동리 동곡로 35,100.0
무동휴먼빌3단지아파트경로당,경상남도 창원시 의창구 북면 무동로226번길 19,경상남도 창원시 의창구 북면 무동로226번길 19,35.317873016613,128.584183337439,경상남도 창원시 의창구 북면 무동리 무동로226번길 19,100.0
바깥신천경로당,경상남도 창원시 의창구 북면 천주로 1398-12(북면),경상남도 창원시 의창구 북면 천주로 1398-12,35.368220594417,128.626419998997,경상남도 창원시 의창구 북면 하천리 천주로 1398-12,100.0
북면갈전경로당,경상남도 창원시 의창구 북면 구룡로380번길 47-1(북면),경상남도 창원시 의창구 북면 구룡로380번길 47-1,35.306595123981,128.621603170699,경상남도 창원시 의창구 북면 대산리 구룡로380번길 47-1,100.0
북면경로당,경상남도 창원시 의창구 북면 천주로1128번길 8(북면),경상남도 창원시 의창구 북면 천주로1128번길 8,35.350505861151,128.608785312906,경상남도 창원시 의창구 북면 신촌리 천주로1128번길 8,100.0
상천(봉촌)경로당,경상남도 창원시 의창구 북면 온천로 648-22(북면),경상남도 창원시 의창구 북면 온천로 648-22,35.359518251084,128.589730900056,경상남도 창원시 의창구 북면 상천리 온천로 648-22,100.0
센텀파라디아아파트경로당,경상남도 창원시 의창구 북면 무동서로 24,경상남도 창원시 의창구 북면 무동서로 24,35.318026153984,128.581952577728,경상남도 창원시 의창구 북면 무동리 무동서로 24,100.0
소라경로당,경상남도 창원시 의창구 북면 백월로167번길 14,경상남도 창원시 의창구 북면 백월로167번길 14,35.321299454813,128.625696976029,경상남도 창원시 의창구 북면 월백리 백월로167번길 14,100.0
송촌경로당,경상남도 창원시 의창구 북면 무릉산길 239-3(북면),경상남도 창원시 의창구 북면 무릉산길 239-3,35.342577418938,128.57766297114,경상남도 창원시 의창구 북면 내곡리 무릉산길 239-3,100.0
승산경로당,경상남도 창원시 의창구 북면 구룡로 339(북면),경상남도 창원시 의창구 북면 구룡로 339,35.302702819604,128.62407113827,경상남도 창원시 의창구 북면 대산리 구룡로 339,100.0
신기경로당,경상남도 창원시 의창구 북면 천주로 1337(북면),경상남도 창원시 의창구 북면 천주로 1337,35.363971472422,128.623275192745,경상남도 창원시 의창구 북면 신촌리 천주로 1337,100.0
신동경로당,경상남도 창원시 의창구 북면 천주로862번길 46-1(북면),경상남도 창원시 의창구 북면 천주로862번길 46-1,35.329440252543,128.605387959911,경상남도 창원시 의창구 북면 무곡리 천주로862번길 46-1,100.0
신리경로당,경상남도 창원시 의창구 북면 신리길35번길 2(북면),경상남도 창원시 의창구 북면 신리길35번길 2,35.34800679672,128.604332343025,경상남도 창원시 의창구 북면 신촌리 신리길35번길 2,100.0
신리부녀경로당,경상남도 창원시 의창구 북면 신리길 17(북면),경상남도 창원시 의창구 북면 신리길 17,35.346725748548,128.605535062312,경상남도 창원시 의창구 북면 신촌리 신리길 17,100.0
신목경로당,경상남도 창원시 의창구 북면 천주로1263번길 2(북면),경상남도 창원시 의창구 북면 천주로1263번길 2,35.359152213372,128.618021080558,경상남도 창원시 의창구 북면 신촌리 천주로1263번길 2,100.0
신우경로당,"경상남도 창원시 의창구 북면 신촌본포로 8(북면, 신우아파트)",경상남도 창원시 의창구 북면 신촌본포로 8,35.347323503973,128.608419023737,경상남도 창원시 의창구 북면 신촌리 신촌본포로 8,100.0
신음경로당,경상남도 창원시 의창구 북면 무릉산길 2(북면),경상남도 창원시 의창구 북면 무릉산길 2,35.328908756063,128.584555745397,경상남도 창원시 의창구 북면 무곡리 무릉산길 2,100.0
신천경로당,경상남도 창원시 의창구 북면 하천로 245(북면),경상남도 창원시 의창구 북면 하천로 245,35.373027280612,128.61297919816,경상남도 창원시 의창구 북면 하천리 하천로 245,100.0
신한1차아파트경로당,"경상남도 창원시 의창구 북면 천주로 1104(북면, 신한그린파크맨션)",경상남도 창원시 의창구 북면 천주로 1104,35.349335496011,128.608337886915,경상남도 창원시 의창구 북면 신촌리 천주로 1104,100.0
신한2차아파트경로당,"경상남도 창원시 의창구 북면 천주로 1103(북면, 신한2차아파트)",경상남도 창원시 의창구 북면 천주로 1103,35.348821014794,128.607254777386,경상남도 창원시 의창구 북면 신촌리 천주로 1103,100.0
양지경로당,경상남도 창원시 의창구 북면 구룡로314번길 1(북면),경상남도 창원시 의창구 북면 구룡로314번길 1,35.303943341274,128.627072697797,경상남도 창원시 의창구 북면 대산리 구룡로314번길 1,100.0
양촌경로당,경상남도 창원시 의창구 북면 운무로783번길 60(북면),경상남도 창원시 의창구 북면 운무로783번길 60,35.331003770852,128.584842993219,경상남도 창원시 의창구 북면 무곡리 운무로783번길 60,100.0
연동경로당,경상남도 창원시 의창구 북면 신촌본포로 186(북면),경상남도 창원시 의창구 북면 신촌본포로 186,35.346976954186,128.62601112976,경상남도 창원시 의창구 북면 마산리 신촌본포로 186,100.0
온천남자경로당,경상남도 창원시 의창구 북면 천주로1128번길 8(북면),경상남도 창원시 의창구 북면 천주로1128번길 8,35.350505861151,128.608785312906,경상남도 창원시 의창구 북면 신촌리 천주로1128번길 8,100.0
온천부녀경로당,경상남도 창원시 의창구 북면 천주로1128번길 8(북면),경상남도 창원시 의창구 북면 천주로1128번길 8,35.350505861151,128.608785312906,경상남도 창원시 의창구 북면 신촌리 천주로1128번길 8,100.0
외감경로당,경상남도 창원시 의창구 북면 달천길52번길 28(북면),경상남도 창원시 의창구 북면 달천길52번길 28,35.289971965966,128.599126510601,경상남도 창원시 의창구 북면 외감리 달천길52번길 28,100.0
외감부인경로당,경상남도 창원시 의창구 북면 달천길52번길 28(북면),경상남도 창원시 의창구 북면 달천길52번길 28,35.289971965966,128.599126510601,경상남도 창원시 의창구 북면 외감리 달천길52번길 28,100.0
월계경로당,경상남도 창원시 의창구 북면 월계길9번길 87(북면),경상남도 창원시 의창구 북면 월계길9번길 87,35.347657522814,128.639508927539,경상남도 창원시 의창구 북면 월계리 월계길9번길 87,100.0
월백경로당,경상남도 창원시 의창구 북면 백월로167번길 14,경상남도 창원시 의창구 북면 백월로167번길 14,35.321299454813,128.625696976029,경상남도 창원시 의창구 북면 월백리 백월로167번길 14,100.0
월백부녀경로당,경상남도 창원시 의창구 북면 백월로167번길 14,경상남도 창원시 의창구 북면 백월로167번길 14,35.321299454813,128.625696976029,경상남도 창원시 의창구 북면 월백리 백월로167번길 14,100.0
월촌경로당,경상남도 창원시 의창구 북면 백월로87번월촌길 54,경상남도 창원시 의창구 북면 백월로87번월촌길 54,35.323258766589,128.620431380635,경상남도 창원시 의창구 북면 월촌리 백월로87번월촌길 54,100.0
중리경로당,경상남도 창원시 의창구 북면 단내로 701-14,경상남도 창원시 의창구 북면 단내로 701-14,35.341031628354,128.593187596925,경상남도 창원시 의창구 북면 내곡리 단내로 701-14,100.0
중방경로당,경상남도 창원시 의창구 북면 중방길 3-22,경상남도 창원시 의창구 북면 중방길 3-22,35.296709591195,128.592282770477,경상남도 창원시 의창구 북면 감계리 중방길 3-22,100.0
중촌경로당,경상남도 창원시 의창구 북면 하천로86번길 22-1,경상남도 창원시 의창구 북면 하천로86번길 22-1,35.365741311277,128.603753824068,경상남도 창원시 의창구 북면 하천리 하천로86번길 22-1,100.0
지개경로당,경상남도 창원시 의창구 북면 구룡로38번길 39,경상남도 창원시 의창구 북면 구룡로38번길 39,35.284627957868,128.617357485284,경상남도 창원시 의창구 북면 지개리 구룡로38번길 39,100.0
천수림아파트경로당,"경상남도 창원시 의창구 북면 감계로 222, 103동 지하1층 (북면, 천수림)",경상남도 창원시 의창구 북면 감계로 222,35.301224712888,128.588272532722,경상남도 창원시 의창구 북면 감계리 감계로 222,100.0
청우아파트경로당,경상남도 창원시 의창구 북면 천주로1083번길 10-1,경상남도 창원시 의창구 북면 천주로1083번길 10-1,35.348051220806,128.607183782667,경상남도 창원시 의창구 북면 신촌리 천주로1083번길 10-1,100.0
초소경로당,경상남도 창원시 의창구 북면 외산로 207,경상남도 창원시 의창구 북면 외산로 207,35.378169829668,128.594625763872,경상남도 창원시 의창구 북면 외산리 외산로 207,100.0
춘광1차아파트경로당,경상남도 창원시 의창구 북면 신촌본포로 14(춘광아파트),경상남도 창원시 의창구 북면 신촌본포로 14,35.347108550066,128.609966909797,경상남도 창원시 의창구 북면 신촌리 신촌본포로 14,100.0
춘광2차아파트경로당,경상남도 창원시 의창구 북면 신촌본포로 12-13(춘광아파트),경상남도 창원시 의창구 북면 신촌본포로 12-13,35.347094217011,128.608998129428,경상남도 창원시 의창구 북면 신촌리 신촌본포로 12-13,100.0
춘광마을경로당,경상남도 창원시 의창구 북면 신촌본포로 28,경상남도 창원시 의창구 북면 신촌본포로 28,35.346849046343,128.610003287257,경상남도 창원시 의창구 북면 신촌리 신촌본포로 28,100.0
하천(대촌)경로당,경상남도 창원시 의창구 북면 하천로 129,경상남도 창원시 의창구 북면 하천로 129,35.368075964678,128.603625497131,경상남도 창원시 의창구 북면 하천리 하천로 129,100.0
현도경로당,경상남도 창원시 의창구 북면 외산로117번길 9,경상남도 창원시 의창구 북면 외산로117번길 9,35.372989939234,128.592235664182,경상남도 창원시 의창구 북면 외산리 외산로117번길 9,100.0
현천노인당,경상남도 창원시 의창구 북면 단내로591번길 8-10,경상남도 창원시 의창구 북면 단내로591번길 8-10,35.344422317736,128.583083296466,경상남도 창원시 의창구 북면 내곡리 단내로591번길 8-10,100.0
화천경로당,경상남도 창원시 의창구 북면 천주로480번길 10-3,경상남도 창원시 의창구 북면 천주로480번길 10-3,35.300412925566,128.604403002469,경상남도 창원시 의창구 북면 화천리 천주로480번길 10-3,100.0
화천부녀경로당,경상남도 창원시 의창구 북면 천주로480번길 10-3,경상남도 창원시 의창구 북면 천주로480번길 10-3,35.300412925566,128.604403002469,경상남도 창원시 의창구 북면 화천리 천주로480번길 10-3,100.0
동전월드메르디앙아파트경로당,경상남도 창원시 의창구 북면 동전로224번길 3,경상남도 창원시 의창구 북면 동전로224번길 3,35.31519407654,128.600132841896,경상남도 창원시 의창구 북면 동전리 동전로224번길 3,100.0
신전경로당,경상남도 창원시 의창구 대산면 대산북로 279번길 25-1 (1층),경상남도 창원시 의창구 대산면 대산북로 279,35.366444804411,128.671831725478,경상남도 창원시 의창구 대산면 갈전리 대산북로 279,100.0
상리경로당,경상남도 창원시 의창구 대산면 갈전로 61,경상남도 창원시 의창구 대산면 갈전로 61,35.366044736172,128.678173976335,경상남도 창원시 의창구 대산면 갈전리 갈전로 61,100.0
갈전경로당,경상남도 창원시 의창구 대산면 갈전로 80번길 11,경상남도 창원시 의창구 대산면 갈전로 80,35.366242213811,128.68023299085,경상남도 창원시 의창구 대산면 갈전리 갈전로 80,100.0
