grid_id,latitude,longitude,risk_pct,risk_score,need_cctv,need_light,need_wifi,infra_need_score,vulnerability_score
G059107,35.1846161497583,128.69002581121825,0.0,0.0,1,1,1,1.0,0.0
G059108,35.185517671274766,128.69003895539737,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059109,35.18641919265249,128.6900521001602,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059110,35.18732071389148,128.6900652455067,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059111,35.188222234991706,128.69007839143694,0.0,0.0,1,1,1,1.0,0.0
G059112,35.18912375595318,128.6900915379509,0.0,0.0,1,1,1,1.0,0.0
G059127,35.20264655372432,128.69028880572876,0.0,0.0,1,1,1,1.0,0.0
G059128,35.203548072465566,128.6903019615863,0.0,0.0,1,1,1,1.0,0.0
G059129,35.20444959106804,128.69031511802805,0.0,0.0,1,1,1,1.0,0.0
G059130,35.20535110953175,128.69032827505401,0.0,0.0,1,1,1,1.0,0.0
G059131,35.20625262785666,128.6903414326642,0.0,0.0,1,1,1,1.0,0.0
G059132,35.20715414604279,128.6903545908587,0.0,0.0,1,1,0,0.8219629741405262,0.0
G059133,35.20805566409014,128.69036774963746,0.0,0.0,1,1,1,1.0,0.0
G059134,35.20895718199869,128.69038090900057,0.0,0.0,1,1,1,1.0,0.0
G059135,35.20985869976847,128.69039406894797,4.08,0.0408,1,1,1,1.0,0.0408
G059136,35.21076021739945,128.6904072294798,22.92,0.22920000000000001,0,1,1,0.6708366260936152,0.1537557547006566
G059137,35.21166173489163,128.690420390596,0.0,0.0,1,1,1,1.0,0.0
G059138,35.21256325224502,128.69043355229664,0.0,0.0,1,1,1,1.0,0.0
G059139,35.21346476945961,128.69044671458173,0.0,0.0,1,1,1,1.0,0.0
G059140,35.21436628653541,128.69045987745127,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059141,35.21526780347241,128.69047304090535,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059142,35.216169320270616,128.69048620494394,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059143,35.21707083693001,128.69049936956705,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059144,35.2179723534506,128.69051253477477,0.0,0.0,1,1,1,1.0,0.0
G059145,35.21887386983238,128.6905257005671,0.0,0.0,1,1,1,1.0,0.0
G059146,35.21977538607535,128.69053886694405,0.0,0.0,1,1,1,1.0,0.0
G059147,35.22067690217953,128.69055203390565,0.0,0.0,1,1,1,1.0,0.0
G059148,35.22157841814488,128.69056520145193,0.0,0.0,1,1,1,1.0,0.0
G059153,35.22608599588943,128.69063104795453,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059154,35.226987511021875,128.69064421900944,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059155,35.227889026015504,128.69065739064922,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059156,35.228790540870314,128.69067056287392,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059157,35.22969205558628,128.6906837356835,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059158,35.23059357016342,128.69069690907804,2.78,0.0278,0,0,1,0.1780370258594738,0.004949429318893372
G059159,35.23149508460175,128.69071008305752,30.54,0.3054,1,0,1,0.5072003997658586,0.15489900208849322
G059164,35.23600265471083,128.69077596173042,0.0,0.0,1,1,1,1.0,0.0
G059165,35.23690416831612,128.69078913922027,0.0,0.0,1,1,1,1.0,0.0
G059166,35.23780568178258,128.69080231729524,1.18,0.0118,1,1,1,1.0,0.0118
G059167,35.238707195110194,128.6908154959554,0.0,0.0,1,1,1,1.0,0.0
G059168,35.23960870829898,128.69082867520075,0.0,0.0,1,1,1,1.0,0.0
G059169,35.24051022134889,128.69084185503135,0.0,0.0,1,1,1,1.0,0.0
G059209,35.27657062947134,128.69136952843604,0.0,0.0,1,1,1,1.0,0.0
G059210,35.27747213682705,128.69138273228313,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059211,35.27837364404384,128.69139593671653,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059212,35.27927515112171,128.69140914173627,1.39,0.0139,1,1,1,1.0,0.0139
G059213,35.28017665806066,128.69142234734238,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059214,35.28107816486069,128.69143555353486,0.0,0.0,1,1,1,1.0,0.0
G059215,35.28197967152178,128.69144876031376,0.0,0.0,1,1,1,1.0,0.0
G059216,35.28288117804396,128.69146196767912,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059224,35.29009322521971,128.691567647717,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059225,35.29099473049146,128.69158086036148,0.0,0.0,1,1,1,1.0,0.0
G059226,35.291896235624264,128.69159407359268,0.0,0.0,1,1,1,1.0,0.0
G059227,35.29279774061812,128.69160728741062,0.0,0.0,1,1,1,1.0,0.0
G059228,35.29369924547303,128.6916205018153,0.0,0.0,1,1,1,1.0,0.0
G059229,35.294600750188984,128.6916337168068,0.0,0.0,1,1,1,1.0,0.0
G059230,35.29550225476598,128.69164693238505,0.0,0.0,1,1,1,1.0,0.0
G059250,35.31353231712366,128.69191136721972,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059251,35.31443381878228,128.6919245951269,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059252,35.31533532030192,128.69193782362146,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059253,35.31623682168257,128.69195105270344,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059254,35.31713832292424,128.69196428237285,0.0,0.0,1,1,1,1.0,0.0
G059255,35.318039824026904,128.6919775126297,0.0,0.0,1,1,1,1.0,0.0
G059258,35.3207443265009,128.6920172069253,0.0,0.0,1,1,1,1.0,0.0
G059259,35.32164582704758,128.69203043953226,0.0,0.0,1,1,1,1.0,0.0
G059260,35.32254732745525,128.69204367272678,0.0,0.0,1,1,1,1.0,0.0
G059261,35.323448827723915,128.69205690650892,0.0,0.0,1,1,1,1.0,0.0
G059262,35.32435032785358,128.6920701408787,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059281,35.341478803903705,128.69232170559036,0.0,0.0,1,1,1,1.0,0.0
G059282,35.34238030125288,128.69233495171835,0.0,0.0,1,1,1,1.0,0.0
G059283,35.343281798463025,128.69234819843456,0.0,0.0,1,1,1,1.0,0.0
G059284,35.344183295534116,128.69236144573895,0.0,0.0,1,1,1,1.0,0.0
G059285,35.34508479246618,128.6923746936316,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059286,35.345986289259194,128.6923879421125,0.0,0.0,1,1,1,1.0,0.0
G059287,35.34688778591314,128.6924011911817,0.0,0.0,1,1,1,1.0,0.0
G059288,35.34778928242805,128.6924144408392,0.0,0.0,1,1,1,1.0,0.0
G059306,35.36401619591689,128.692653035306,0.0,0.0,1,1,1,1.0,0.0
G059307,35.36491768978952,128.69266629614643,0.0,0.0,1,1,1,1.0,0.0
G059308,35.365819183523065,128.69267955757573,0.0,0.0,1,1,1,1.0,0.0
G059309,35.36672067711753,128.69269281959387,0.0,0.0,1,1,1,1.0,0.0
G059310,35.36762217057292,128.6927060822009,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059311,35.3685236638892,128.69271934539688,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059312,35.3694251570664,128.6927326091818,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059313,35.3703266501045,128.69274587355565,0.0,0.0,1,1,1,1.0,0.0
G059340,35.14944592055938,128.6906112761453,0.0,0.0,1,1,1,1.0,0.0
G059341,35.15034744712728,128.69062440968207,0.0,0.0,1,1,1,1.0,0.0
G059342,35.151248973556505,128.69063754380204,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059343,35.15215049984704,128.69065067850528,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059344,35.15305202599889,128.69066381379173,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059345,35.15395355201204,128.6906769496615,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059346,35.154855077886516,128.69069008611459,33.33,0.3333,1,0,1,0.5072003997658586,0.16904989324196068
G059347,35.15575660362229,128.69070322315102,7.48,0.0748,0,0,1,0.1780370258594738,0.013317169534288641
G059348,35.15665812921936,128.69071636077078,26.28,0.26280000000000003,0,0,1,0.1780370258594738,0.04678813039586972
G059349,35.15755965467774,128.69072949897395,17.11,0.1711,1,0,1,0.5072003997658586,0.0867819883999384
G059350,35.158461179997424,128.69074263776054,41.06,0.4106,0,0,1,0.1780370258594738,0.07310200281789996
G059351,35.159362705178395,128.69075577713056,3.47,0.0347,1,0,1,0.5072003997658586,0.017599853871875296
G059352,35.160264230220676,128.69076891708409,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059353,35.161165755124244,128.69078205762108,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059354,35.16206727988911,128.69079519874157,0.0,0.0,1,1,1,1.0,0.0
G059377,35.18280231119433,128.6910976056237,0.0,0.0,1,1,1,1.0,0.0
G059378,35.183703832629746,128.6911107607564,0.0,0.0,1,1,1,1.0,0.0
G059379,35.18460535392639,128.69112391647323,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059380,35.18550687508432,128.69113707277427,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059381,35.186408396103474,128.6911502296595,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059382,35.18730991698389,128.691163387129,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059383,35.18821143772555,128.69117654518277,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059384,35.18911295832844,128.69118970382084,0.0,0.0,1,1,1,1.0,0.0
G059385,35.19001447879258,128.69120286304317,0.0,0.0,1,1,1,1.0,0.0
G059399,35.202635750719814,128.69138715352406,0.0,0.0,1,1,1,1.0,0.0
G059400,35.203537269102355,128.6914003215143,0.0,0.0,1,1,1,1.0,0.0
G059401,35.20443878734612,128.69141349008925,0.0,0.0,1,1,1,1.0,0.0
G059402,35.20534030545109,128.69142665924898,0.0,0.0,1,1,1,1.0,0.0
G059403,35.20624182341727,128.69143982899342,0.0,0.0,1,1,1,1.0,0.0
G059404,35.20714334124466,128.69145299932276,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059405,35.208044858933256,128.69146617023688,0.0,0.0,1,1,1,1.0,0.0
G059406,35.208946376483055,128.69147934173589,0.0,0.0,1,1,1,1.0,0.0
G059407,35.20984789389406,128.69149251381972,4.49,0.0449,1,1,1,1.0,0.0449
G059408,35.21074941116626,128.69150568648854,18.75,0.1875,1,1,1,1.0,0.1875
G059409,35.21165092829966,128.69151885974225,0.0,0.0,1,1,1,1.0,0.0
G059410,35.21255244529426,128.69153203358096,0.0,0.0,1,1,1,1.0,0.0
G059411,35.21345396215006,128.6915452080046,0.0,0.0,0,1,0,0.4927996002341414,0.0
G059412,35.21435547886706,128.6915583830133,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059413,35.215256995445245,128.69157155860705,23.61,0.2361,1,0,1,0.5072003997658586,0.11975001438471922
G059414,35.21615851188462,128.69158473478583,12.18,0.12179999999999999,1,1,1,1.0,0.12179999999999999
G059415,35.21706002818518,128.6915979115497,0.0,0.0,1,1,1,1.0,0.0
G059416,35.21796154434694,128.69161108889872,0.0,0.0,1,1,1,1.0,0.0
G059417,35.21886306036988,128.69162426683286,0.0,0.0,1,1,1,1.0,0.0
G059418,35.219764576254,128.69163744535217,0.0,0.0,1,1,0,0.8219629741405262,0.0
G059419,35.22066609199932,128.69165062445668,0.0,0.0,1,1,1,1.0,0.0
G059420,35.2215676076058,128.69166380414643,0.0,0.0,1,1,1,1.0,0.0
G059421,35.22246912307346,128.6916769844214,0.0,0.0,1,1,1,1.0,0.0
G059422,35.223370638402315,128.69169016528167,0.0,0.0,1,1,1,1.0,0.0
G059423,35.22427215359233,128.6917033467272,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059424,35.22517366864352,128.6917165287581,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059425,35.22607518355589,128.6917297113743,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059426,35.22697669832942,128.69174289457592,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059427,35.22787821296413,128.6917560783629,0.0,0.0,0,0,0,0.0,0.0
G059428,35.22877972746,128.69176926273536,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059429,35.22968124181704,128.69178244769324,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059430,35.23058275603523,128.6917956332366,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059431,35.23148427011461,128.69180881936546,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059436,35.235991838428795,128.69187475879332,0.0,0.0,1,1,0,0.8219629741405262,0.0
G059437,35.23689335167509,128.69188794843578,3.21,0.0321,1,1,1,1.0,0.0321
G059438,35.23779486478254,128.69190113866392,9.93,0.0993,1,1,1,1.0,0.0993
G059439,35.23869637775115,128.69191432947775,0.0,0.0,1,1,1,1.0,0.0
G059440,35.239597890580896,128.69192752087733,0.0,0.0,1,1,1,1.0,0.0
G059441,35.240499403271784,128.69194071286267,0.0,0.0,1,1,1,1.0,0.0
G059481,35.276559797026565,128.69246887290075,0.0,0.0,1,1,1,1.0,0.0
G059482,35.27746130402292,128.69248208892475,0.0,0.0,1,1,1,1.0,0.0
G059483,35.27836281088035,128.69249530553557,0.0,0.0,1,1,1,1.0,0.0
G059484,35.27926431759885,128.69250852273333,0.0,0.0,1,1,1,1.0,0.0
G059485,35.28016582417843,128.69252174051795,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059486,35.28106733061906,128.6925349588895,0.0,0.0,1,1,1,1.0,0.0
G059487,35.28196883692078,128.69254817784804,0.0,0.0,1,1,1,1.0,0.0
G059488,35.282870343083545,128.69256139739352,0.0,0.0,1,1,1,1.0,0.0
G059496,35.29008238738384,128.69266717489205,0.0,0.0,1,1,1,1.0,0.0
G059497,35.29098389229611,128.69268039972158,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059498,35.291885397069436,128.69269362513833,0.0,0.0,1,1,1,1.0,0.0
G059499,35.2927869017038,128.69270685114236,0.0,0.0,1,1,1,1.0,0.0
G059500,35.29368840619921,128.6927200777337,0.0,0.0,1,1,1,1.0,0.0
G059501,35.29458991055567,128.69273330491234,0.0,0.0,1,1,1,1.0,0.0
G059502,35.29549141477316,128.69274653267834,0.0,0.0,1,1,1,1.0,0.0
G059522,35.31352146993902,128.69301121138102,0.0,0.0,1,1,1,1.0,0.0
G059523,35.314422971237974,128.6930244514873,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059524,35.315324472397926,128.6930376921815,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059525,35.316225973418895,128.69305093346364,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059526,35.31712747430086,128.69306417533377,0.0,0.0,1,1,1,1.0,0.0
G059527,35.31802897504381,128.69307741779187,0.0,0.0,1,1,1,1.0,0.0
G059528,35.318930475647775,128.69309066083804,0.0,0.0,1,1,1,1.0,0.0
G059529,35.319831976112724,128.69310390447222,0.0,0.0,1,1,1,1.0,0.0
G059530,35.32073347643866,128.69311714869445,0.0,0.0,1,1,1,1.0,0.0
G059531,35.3216349766256,128.69313039350484,0.0,0.0,1,1,1,1.0,0.0
G059532,35.32253647667352,128.69314363890334,0.0,0.0,1,1,1,1.0,0.0
G059533,35.32343797658244,128.69315688489,0.0,0.0,1,1,1,1.0,0.0
G059534,35.32433947635234,128.6931701314648,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059535,35.32524097598322,128.69318337862782,0.0,0.0,1,1,1,1.0,0.0
G059553,35.34146794556554,128.6934219281752,0.0,0.0,1,1,1,1.0,0.0
G059554,35.342369442554805,128.69343518651914,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059555,35.34327093940502,128.69344844545174,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059556,35.34417243611619,128.69346170497312,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059557,35.34507393268831,128.69347496508325,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059558,35.34597542912136,128.69348822578223,0.0,0.0,1,1,1,1.0,0.0
G059559,35.346876925415366,128.69350148707,0.0,0.0,1,1,1,1.0,0.0
G059578,35.36400532857845,128.69375356345063,0.0,0.0,1,1,1,1.0,0.0
G059579,35.36490682209097,128.69376683652052,0.0,0.0,1,1,1,1.0,0.0
G059580,35.3658083154644,128.6937801101798,0.0,0.0,1,1,1,1.0,0.0
G059581,35.36670980869874,128.6937933844285,0.0,0.0,1,1,1,1.0,0.0
G059582,35.36761130179398,128.6938066592666,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059583,35.368512794750124,128.69381993469418,0.0,0.0,1,1,1,1.0,0.0
G059584,35.36941428756717,128.69383321071123,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059585,35.37031578024511,128.6938464873178,0.0,0.0,1,1,1,1.0,0.0
G059611,35.14943512876496,128.69170890848233,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059612,35.15033665497428,128.69172205412,0.0,0.0,1,1,1,1.0,0.0
G059613,35.15123818104492,128.69173520034144,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059614,35.15213970697685,128.69174834714664,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059615,35.15304123277009,128.69176149453563,22.92,0.22920000000000001,0,0,1,0.1780370258594738,0.0408060863269914
G059616,35.15394275842462,128.69177464250845,11.81,0.11810000000000001,1,0,1,0.5072003997658586,0.059900367212347906
G059617,35.154844283940484,128.69178779106514,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059618,35.155745809317615,128.69180094020567,12.03,0.12029999999999999,1,0,1,0.5072003997658586,0.06101620809183279
G059619,35.156647334556055,128.69181408993015,35.42,0.3542,0,0,1,0.1780370258594738,0.06306071455942562
G059620,35.15754885965579,128.69182724023852,27.78,0.2778,1,0,1,0.5072003997658586,0.14090027105495553
G059621,35.15845038461682,128.69184039113085,10.26,0.1026,1,1,1,1.0,0.1026
G059622,35.15935190943913,128.69185354260716,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059623,35.16025343412274,128.6918666946675,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059624,35.161154958667645,128.69187984731184,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059625,35.162056483073826,128.69189300054026,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059626,35.16295800734129,128.69190615435275,0.0,0.0,1,1,1,1.0,0.0
G059648,35.182791506127145,128.69219568605237,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059649,35.18369302720368,128.69220885330586,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059650,35.184594548141476,128.69222202114403,12.18,0.12179999999999999,1,1,1,1.0,0.12179999999999999
G059651,35.185496068940495,128.69223518956696,3.29,0.0329,1,1,1,1.0,0.0329
G059652,35.186397589600766,128.69224835857463,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059653,35.187299110122275,128.69226152816708,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059654,35.188200630505015,128.6922746983443,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059655,35.189102150748994,128.6922878691064,0.0,0.0,1,1,1,1.0,0.0
G059656,35.19000367085421,128.69230104045332,0.0,0.0,1,1,1,1.0,0.0
G059657,35.190905190820644,128.69231421238516,0.0,0.0,1,1,1,1.0,0.0
G059670,35.20262493775567,128.69248550073468,0.0,0.0,1,1,1,1.0,0.0
G059671,35.203526455779176,128.69249868085757,0.0,0.0,1,1,1,1.0,0.0
G059672,35.20442797366388,128.6925118615657,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059673,35.20532949140979,128.6925250428591,0.0,0.0,1,1,1,1.0,0.0
G059674,35.20623100901691,128.69253822473786,0.0,0.0,1,1,1,1.0,0.0
G059675,35.20713252648522,128.69255140720196,0.0,0.0,1,1,1,1.0,0.0
G059676,35.208034043814735,128.69256459025144,0.0,0.0,1,1,1,1.0,0.0
G059677,35.20893556100545,128.6925777738863,0.0,0.0,1,1,1,1.0,0.0
G059678,35.20983707805735,128.69259095810656,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059679,35.21073859497045,128.69260414291233,0.0,0.0,1,1,1,1.0,0.0
G059680,35.211640111744735,128.69261732830356,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059682,35.213443144876884,128.6926437008425,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059683,35.21434466123475,128.6926568879903,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059684,35.21524617745379,128.69267007572367,0.0,0.0,1,1,1,1.0,0.0
G059685,35.21614769353402,128.69268326404264,10.13,0.1013,1,1,1,1.0,0.1013
G059686,35.21704920947542,128.69269645294725,1.23,0.0123,1,1,1,1.0,0.0123
G059687,35.21795072527801,128.69270964243753,0.0,0.0,1,1,1,1.0,0.0
G059688,35.218852240941764,128.69272283251348,0.0,0.0,1,1,1,1.0,0.0
G059689,35.219753756466716,128.69273602317514,0.0,0.0,1,1,0,0.8219629741405262,0.0
G059690,35.220655271852834,128.69274921442252,0.0,0.0,1,1,1,1.0,0.0
G059691,35.22155678710011,128.69276240625567,0.0,0.0,1,1,1,1.0,0.0
G059692,35.22245830220857,128.69277559867461,0.0,0.0,1,1,1,1.0,0.0
G059693,35.22335981717821,128.69278879167936,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059694,35.224261332009,128.69280198526994,3.47,0.0347,0,0,1,0.1780370258594738,0.0061778847973237416
G059695,35.225162846700975,128.69281517944637,7.64,0.0764,1,0,1,0.5072003997658586,0.038750110542111596
G059696,35.226064361254096,128.69282837420874,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059697,35.226965875668384,128.69284156955698,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059698,35.22786738994384,128.6928547654912,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059699,35.228768904080454,128.69286796201135,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059700,35.229670418078214,128.6928811591175,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059701,35.230571931937135,128.69289435680966,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059702,35.23147344565723,128.69290755508788,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059753,35.277450461231666,128.6935814449795,0.0,0.0,1,1,1,1.0,0.0
G059754,35.2783519677294,128.69359467376776,0.0,0.0,1,1,1,1.0,0.0
G059755,35.27925347408821,128.69360790314346,0.0,0.0,1,1,1,1.0,0.0
G059756,35.280154980308076,128.6936211331066,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059757,35.281056486389,128.6936343636572,0.0,0.0,1,1,1,1.0,0.0
G059758,35.28195799233099,128.6936475947953,0.0,0.0,1,1,1,1.0,0.0
G059759,35.28285949813404,128.69366082652093,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059767,35.29007153955618,128.6937667014799,0.0,0.0,1,1,1,1.0,0.0
G059768,35.29097304410867,128.6937799384944,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059769,35.29187454852218,128.6937931760967,0.0,0.0,1,1,1,1.0,0.0
G059770,35.29277605279673,128.6938064142868,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059771,35.293677556932316,128.69381965306474,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059772,35.294579060928946,128.69383289243055,0.0,0.0,1,1,1,1.0,0.0
G059773,35.2954805647866,128.69384613238424,0.0,0.0,1,1,1,1.0,0.0
G059793,35.31351061275399,128.69411105495448,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059794,35.314412113692946,128.6941243072598,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059795,35.315313614492894,128.6941375601536,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059796,35.31621511515384,128.6941508136359,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059797,35.31711661567577,128.69416406770668,0.0,0.0,1,1,1,1.0,0.0
G059798,35.318018116058695,128.69417732236602,0.0,0.0,1,1,1,1.0,0.0
G059799,35.31891961630261,128.69419057761394,0.0,0.0,1,1,1,1.0,0.0
G059800,35.31982111640751,128.69420383345042,0.0,0.0,1,1,1,1.0,0.0
G059801,35.32072261637338,128.69421708987554,0.0,0.0,1,1,1,1.0,0.0
G059802,35.321624116200255,128.6942303468893,0.0,0.0,1,1,1,1.0,0.0
G059803,35.322525615888104,128.69424360449173,0.0,0.0,0,1,1,0.6708366260936152,0.0
G059804,35.32342711543694,128.69425686268286,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059805,35.32432861484675,128.6942701214627,0.0,0.0,1,1,1,1.0,0.0
G059806,35.32523011411753,128.69428338083128,0.0,0.0,1,1,1,1.0,0.0
G059819,35.336949591985835,128.6944558062108,0.0,0.0,1,1,1,1.0,0.0
G059820,35.33785108931011,128.6944690738246,0.0,0.0,1,1,1,1.0,0.0
G059821,35.33875258649534,128.69448234202753,0.0,0.0,1,1,1,1.0,0.0
G059822,35.33965408354152,128.69449561081962,0.0,0.0,1,1,1,1.0,0.0
G059823,35.34055558044865,128.69450888020089,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059824,35.341457077216724,128.6945221501714,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059825,35.34235857384574,128.69453542073114,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059826,35.3432600703357,128.69454869188016,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059827,35.3441615666866,128.69456196361847,0.0,0.0,1,1,1,1.0,0.0
G059828,35.34506306289844,128.6945752359461,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059829,35.345964558971225,128.6945885088631,0.0,0.0,1,1,1,1.0,0.0
G059830,35.346866054904936,128.69460178236943,0.0,0.0,1,1,1,1.0,0.0
G059849,35.36399445122107,128.6948540910059,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059850,35.36489594437314,128.69486737630524,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059851,35.36579743738611,128.6948806621945,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059852,35.36669893025999,128.6948939486737,0.0,0.0,1,1,1,1.0,0.0
G059853,35.36760042299477,128.69490723574285,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059854,35.368501915590436,128.694920523402,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059855,35.369403408046985,128.6949338116512,0.0,0.0,1,1,1,1.0,0.0
G059856,35.37030490036444,128.69494710049045,0.0,0.0,1,1,1,1.0,0.0
G059881,35.147621274913476,128.69278022651122,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059882,35.14852280104128,128.6927933830813,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059883,35.14942432703038,128.6928065402356,0.0,0.0,1,0,1,0.5072003997658586,0.0
G059884,35.1503258528808,128.6928196979742,25.69,0.2569,1,0,1,0.5072003997658586,0.1302997826998491
G059885,35.15122737859251,128.69283285629703,29.17,0.2917,1,0,1,0.5072003997658586,0.14795035661170097
G059886,35.152128904165515,128.6928460152042,7.79,0.0779,1,0,1,0.5072003997658586,0.039510911141760384
G059887,35.15303042959982,128.69285917469568,4.03,0.0403,1,0,1,0.5072003997658586,0.020440176110564104
G059888,35.15393195489541,128.69287233477158,1.92,0.0192,1,1,1,1.0,0.0192
G059889,35.15483348005231,128.69288549543182,4.08,0.0408,1,0,1,0.5072003997658586,0.020693776310447033
G059890,35.15573500507049,128.69289865667648,0.0,0.0,0,0,1,0.1780370258594738,0.0
G059891,35.15663652994996,128.69291181850556,24.31,0.24309999999999998,1,0,1,0.5072003997658586,0.12330041718308023
G059892,35.15753805469072,128.69292498091914,10.42,0.1042,1,1,1,1.0,0.1042
G059893,35.158439579292754,128.6929381439172,0.0,0.0,1,1,1,1.0,0.0
G059894,35.159341103756084,128.69295130749975,0.0,0.0,1,1,1,1.0,0.0
